date,race,weather,horses,condition,fam,gate,number,name,sex,age,weight,odds,popular,weight_diff,training_center,result
2004/10/23,富士S(G3),曇,14,良,False,3,3,イーグルカフェ,牡,7,58.0,18.3,7.0,6.0,東,13
2004/10/23,富士S(G3),曇,14,良,False,8,13,エーティーダイオー,牡,5,56.0,123.1,11.0,-4.0,西,14
2000/05/07,NHKマイルC(G1),晴,18,良,False,6,12,イーグルカフェ,牡,4,57.0,4.3,2.0,-6.0,東,1
2000/05/07,NHKマイルC(G1),晴,18,良,False,2,3,トーヨーデヘア,牡,4,57.0,8.9,5.0,-8.0,東,2
2000/05/07,NHKマイルC(G1),晴,18,良,False,5,10,マチカネホクシン,牡,4,57.0,2.9,1.0,2.0,西,3
2000/05/07,NHKマイルC(G1),晴,18,良,False,6,11,ミスターサウスポー,牡,4,57.0,21.3,6.0,2.0,西,4
2000/05/07,NHKマイルC(G1),晴,18,良,False,4,7,スイートオーキッド,牝,4,55.0,7.6,3.0,-12.0,東,5
2000/05/07,NHKマイルC(G1),晴,18,良,False,5,9,プラントタイヨオー,牡,4,57.0,28.5,9.0,0.0,西,6
2000/05/07,NHKマイルC(G1),晴,18,良,False,2,4,アグネスデジタル,牡,4,57.0,8.0,4.0,0.0,西,7
2000/05/07,NHKマイルC(G1),晴,18,良,False,4,8,ハセノバクシンオー,牡,4,57.0,152.1,16.0,-2.0,東,8
2000/05/07,NHKマイルC(G1),晴,18,良,False,7,14,ラヴィエベル,牝,4,55.0,32.9,10.0,0.0,東,9
2000/05/07,NHKマイルC(G1),晴,18,良,False,1,2,トッププロテクター,牡,4,57.0,34.4,11.0,0.0,西,10
2000/05/07,NHKマイルC(G1),晴,18,良,False,8,18,ピサノガルボ,牡,4,57.0,312.7,18.0,-2.0,西,11
2000/05/07,NHKマイルC(G1),晴,18,良,False,8,17,ネオポリス,牡,4,57.0,48.0,14.0,-14.0,東,12
2000/05/07,NHKマイルC(G1),晴,18,良,False,7,15,ダイワカーソン,牡,4,57.0,23.5,8.0,-8.0,東,13
2000/05/07,NHKマイルC(G1),晴,18,良,False,3,6,マイネルブライアン,牡,4,57.0,22.8,7.0,0.0,西,14
2000/05/07,NHKマイルC(G1),晴,18,良,False,8,16,マルターズスパーブ,牝,4,55.0,36.1,12.0,0.0,東,15
2000/05/07,NHKマイルC(G1),晴,18,良,False,1,1,ファイターナカヤマ,牡,4,57.0,225.6,17.0,-8.0,東,16
2000/05/07,NHKマイルC(G1),晴,18,良,False,7,13,ユウマ,牡,4,57.0,110.8,15.0,10.0,東,17
2000/05/07,NHKマイルC(G1),晴,18,良,False,3,5,ノボジャック,牡,4,57.0,38.6,13.0,-16.0,東,18
2000/06/04,安田記念(G1),晴,18,良,False,6,12,フェアリーキングプローン,セ,6,58.0,39.9,10.0,0.0,外,1
2000/06/04,安田記念(G1),晴,18,良,False,5,10,ディクタット,牡,6,58.0,8.8,6.0,0.0,外,2
2000/06/04,安田記念(G1),晴,18,良,False,5,9,キングヘイロー,牡,6,58.0,7.7,3.0,0.0,西,3
2000/06/04,安田記念(G1),晴,18,良,False,3,6,スティンガー,牝,5,56.0,4.5,1.0,4.0,東,4
2000/06/04,安田記念(G1),晴,18,良,False,7,15,トロットスター,牡,5,58.0,325.4,18.0,0.0,東,5
2000/06/04,安田記念(G1),晴,18,良,False,8,17,エイシンルバーン,牡,5,58.0,71.2,13.0,-8.0,西,6
2000/06/04,安田記念(G1),晴,18,良,False,2,3,フサイチエアデール,牝,5,56.0,23.1,9.0,-8.0,西,7
2000/06/04,安田記念(G1),晴,18,良,False,1,2,アドマイヤカイザー,牡,5,58.0,8.1,5.0,8.0,西,8
2000/06/04,安田記念(G1),晴,18,良,False,4,8,ブラックホーク,牡,7,58.0,4.9,2.0,-4.0,東,9
2000/06/04,安田記念(G1),晴,18,良,False,3,5,シンボリインディ,牡,5,58.0,8.0,4.0,0.0,東,10
2000/06/04,安田記念(G1),晴,18,良,False,6,11,オースミジェット,牡,7,58.0,187.2,17.0,-5.0,西,11
2000/06/04,安田記念(G1),晴,18,良,False,7,13,ウメノファイバー,牝,5,56.0,10.1,8.0,-6.0,東,12
2000/06/04,安田記念(G1),晴,18,良,False,8,16,イーグルカフェ,牡,4,54.0,9.8,7.0,2.0,東,13
2000/06/04,安田記念(G1),晴,18,良,False,7,14,レッドチリペッパー,牝,5,56.0,46.7,11.0,2.0,西,14
2000/06/04,安田記念(G1),晴,18,良,False,8,18,マイネルマックス,牡,7,58.0,65.2,12.0,-8.0,西,15
2000/06/04,安田記念(G1),晴,18,良,False,4,7,ロサード,牡,5,58.0,145.6,15.0,-4.0,西,16
2000/06/04,安田記念(G1),晴,18,良,False,1,1,ダイワカーリアン,牡,8,58.0,91.5,14.0,4.0,東,17
2000/06/04,安田記念(G1),晴,18,良,False,2,4,エイシンルーデンス,牝,5,56.0,182.2,16.0,-2.0,西,18
2009/10/24,富士S(G3),曇,18,良,False,2,3,アブソリュート,牡,5,57.0,11.2,6.0,8.0,東,1
2009/10/24,富士S(G3),曇,18,良,False,8,17,マルカシェンク,牡,6,56.0,33.4,11.0,-10.0,西,2
2009/10/24,富士S(G3),曇,18,良,False,5,10,マイケルバローズ,牡,8,56.0,89.7,15.0,-4.0,西,3
2009/10/24,富士S(G3),曇,18,良,False,6,12,リザーブカード,牡,6,56.0,45.0,12.0,0.0,東,4
2009/10/24,富士S(G3),曇,18,良,False,8,16,ザレマ,牝,5,55.0,7.6,3.0,14.0,西,5
2009/10/24,富士S(G3),曇,18,良,False,5,9,ナスノストローク,牡,8,56.0,130.5,17.0,-4.0,西,6
2009/10/24,富士S(G3),曇,18,良,False,4,7,ケイアイライジン,牡,3,54.0,5.3,2.0,6.0,東,7
2009/10/24,富士S(G3),曇,18,良,False,3,6,ストロングガルーダ,牡,3,55.0,7.6,4.0,4.0,東,8
2009/10/24,富士S(G3),曇,18,良,False,4,8,ライブコンサート,セ,5,56.0,13.9,9.0,-6.0,西,9
2009/10/24,富士S(G3),曇,18,良,False,6,11,マイネルファルケ,牡,4,56.0,10.4,5.0,0.0,東,9
2009/10/24,富士S(G3),曇,18,良,False,8,18,サンカルロ,牡,3,56.0,13.4,8.0,6.0,東,11
2009/10/24,富士S(G3),曇,18,良,False,7,15,ティアップゴールド,牡,3,54.0,65.8,14.0,0.0,西,12
2009/10/24,富士S(G3),曇,18,良,False,7,14,ダンスインザモア,牡,7,57.0,230.2,18.0,2.0,東,13
2009/10/24,富士S(G3),曇,18,良,False,7,13,サイレントプライド,牡,6,57.0,12.5,7.0,12.0,東,14
2009/10/24,富士S(G3),曇,18,良,False,1,1,レッドスパーダ,牡,3,54.0,4.2,1.0,22.0,東,15
2009/10/24,富士S(G3),曇,18,良,False,3,5,エイシンドーバー,牡,7,57.0,49.3,13.0,4.0,西,16
2009/10/24,富士S(G3),曇,18,良,False,2,4,マイネルスケルツィ,牡,6,57.0,28.3,10.0,10.0,東,17
2009/10/24,富士S(G3),曇,18,良,False,1,2,トーセンクラウン,牡,5,56.0,116.4,16.0,-2.0,東,18
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,6,11,ヴィルシーナ,牝,4,55.0,3.1,1.0,-6.0,西,1
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,4,8,ホエールキャプチャ,牝,5,55.0,44.0,12.0,2.0,東,2
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,1,1,マイネイサベル,牝,5,55.0,13.9,5.0,-6.0,東,3
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,2,3,ジョワドヴィーヴル,牝,4,55.0,13.7,4.0,2.0,西,4
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,3,6,ドナウブルー,牝,5,55.0,14.4,7.0,0.0,西,5
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,2,4,ハナズゴール,牝,4,55.0,4.4,2.0,10.0,東,6
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,6,12,ゴールデングローブ,牝,5,55.0,142.9,18.0,0.0,西,7
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,5,9,アイムユアーズ,牝,4,55.0,39.0,11.0,4.0,東,8
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,8,18,エーシンメンフィス,牝,5,55.0,58.4,15.0,-10.0,西,9
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,7,14,アロマティコ,牝,4,55.0,21.3,9.0,0.0,西,10
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,5,10,イチオクノホシ,牝,4,55.0,14.1,6.0,0.0,東,11
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,7,13,レインボーダリア,牝,6,55.0,22.8,10.0,2.0,東,12
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,1,2,オールザットジャズ,牝,5,55.0,18.7,8.0,-2.0,西,13
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,8,17,サウンドオブハート,牝,4,55.0,6.8,3.0,0.0,東,14
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,4,7,アドマイヤセプター,牝,5,55.0,98.3,17.0,4.0,西,15
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,3,5,ザッハトルテ,牝,6,55.0,45.6,13.0,-8.0,西,16
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,8,16,メーデイア,牝,5,55.0,49.8,14.0,6.0,西,17
2013/05/12,ヴィクトリアマイル(G1),晴,18,良,True,7,15,フミノイマージン,牝,7,55.0,74.1,16.0,-6.0,西,中
1988/05/15,安田記念(G1),曇,12,良,False,4,6,ニッポーテイオー,牡,6,57.0,1.5,1.0,2.0,東,1
1988/05/15,安田記念(G1),曇,12,良,False,7,11,ダイナアクトレス,牝,6,55.0,4.1,2.0,2.0,東,2
1988/05/15,安田記念(G1),曇,12,良,False,6,10,ミスターボーイ,牡,7,57.0,40.1,9.0,-4.0,西,3
1988/05/15,安田記念(G1),曇,12,良,False,2,2,ホクトヘリオス,牡,5,57.0,12.6,4.0,2.0,東,4
1988/05/15,安田記念(G1),曇,12,良,False,8,12,フレッシュボイス,牡,6,57.0,7.6,3.0,-2.0,西,5
1988/05/15,安田記念(G1),曇,12,良,False,3,5,ガルダン,牡,8,57.0,34.7,8.0,4.0,東,6
1988/05/15,安田記念(G1),曇,12,良,False,2,3,マヤノジョウオ,牝,6,55.0,66.3,10.0,4.0,西,7
1988/05/15,安田記念(G1),曇,12,良,False,3,4,タイガールイス,牡,6,57.0,27.6,7.0,-8.0,東,8
1988/05/15,安田記念(G1),曇,12,良,False,5,7,ニシノミラー,牡,5,57.0,23.5,6.0,-2.0,東,9
1988/05/15,安田記念(G1),曇,12,良,False,5,8,メジロディッシュ,牝,7,55.0,18.3,5.0,-4.0,東,10
1988/05/15,安田記念(G1),曇,12,良,False,1,1,サクセスオオザ,牝,5,55.0,224.8,12.0,-8.0,東,11
1988/05/15,安田記念(G1),曇,12,良,False,6,9,クールハート,牝,5,55.0,84.3,11.0,12.0,東,12
2005/10/22,いちょうS(OP),曇,9,良,False,4,4,ジャリスコライト,牡,2,55.0,1.5,1.0,2.0,東,1
2005/10/22,いちょうS(OP),曇,9,良,False,6,6,ニシノイツマデモ,牡,2,55.0,3.8,2.0,-2.0,東,2
2005/10/22,いちょうS(OP),曇,9,良,False,8,8,セトウチアポロン,牡,2,55.0,5.7,3.0,2.0,東,3
2005/10/22,いちょうS(OP),曇,9,良,False,5,5,マイネルメロス,牡,2,55.0,15.2,4.0,-2.0,東,4
2005/10/22,いちょうS(OP),曇,9,良,False,1,1,カノヤバトルスター,牡,2,55.0,35.5,6.0,0.0,西,5
2005/10/22,いちょうS(OP),曇,9,良,False,3,3,タニオブゴールド,牡,2,55.0,29.1,5.0,6.0,東,6
2005/10/22,いちょうS(OP),曇,9,良,False,2,2,ロトブルースター,牡,2,55.0,124.0,8.0,2.0,東,7
2005/10/22,いちょうS(OP),曇,9,良,False,7,7,ハンナフレグランス,牝,2,54.0,95.7,7.0,-4.0,東,8
2005/10/22,いちょうS(OP),曇,9,良,False,8,9,スプレッドアゲン,牝,2,54.0,278.9,9.0,-2.0,東,9
1986/05/24,NZT4歳S(G3),曇,7,良,False,2,2,ニッポーテイオー,牡,4,56.0,3.0,2.0,0.0,東,1
1986/05/24,NZT4歳S(G3),曇,7,良,False,3,3,ダイナフェアリー,牝,4,54.0,5.7,4.0,2.0,東,2
1986/05/24,NZT4歳S(G3),曇,7,良,False,1,1,リードトリプル,牡,4,56.0,2.5,1.0,4.0,西,3
1986/05/24,NZT4歳S(G3),曇,7,良,False,5,5,ゲイリーマッハ,牡,4,56.0,4.0,3.0,0.0,東,4
1986/05/24,NZT4歳S(G3),曇,7,良,False,4,4,キングフローリック,牡,4,56.0,12.8,5.0,-8.0,東,5
1986/05/24,NZT4歳S(G3),曇,7,良,False,6,6,マツヤマイナリ,牡,4,56.0,17.9,6.0,4.0,東,6
1986/05/24,NZT4歳S(G3),曇,7,良,False,7,7,セノエタイヨー,牡,4,56.0,21.2,7.0,2.0,東,7
2012/10/20,富士S(G3),晴,18,良,False,8,18,クラレント,牡,3,54.0,11.0,5.0,-12.0,西,1
2012/10/20,富士S(G3),晴,18,良,False,5,10,ファイナルフォーム,牡,3,55.0,6.4,3.0,8.0,東,2
2012/10/20,富士S(G3),晴,18,良,False,6,11,ヒットジャポット,牡,5,56.0,53.7,14.0,-2.0,西,3
2012/10/20,富士S(G3),晴,18,良,False,3,6,ダローネガ,牡,3,54.0,14.8,10.0,-4.0,西,4
2012/10/20,富士S(G3),晴,18,良,False,8,17,スピリタス,セ,7,56.0,14.2,9.0,0.0,西,5
2012/10/20,富士S(G3),晴,18,良,False,5,9,ガルボ,牡,5,57.0,5.9,2.0,2.0,東,6
2012/10/20,富士S(G3),晴,18,良,False,7,14,スマイルジャック,牡,7,57.0,29.6,11.0,0.0,東,7
2012/10/20,富士S(G3),晴,18,良,False,4,8,コスモセンサー,牡,5,56.0,5.0,1.0,2.0,西,8
2012/10/20,富士S(G3),晴,18,良,False,2,3,ゴールスキー,牡,5,56.0,11.4,6.0,-4.0,西,9
2012/10/20,富士S(G3),晴,18,良,False,4,7,セイクレットレーヴ,牡,3,54.0,12.7,8.0,4.0,東,10
2012/10/20,富士S(G3),晴,18,良,False,7,13,ダノンヨーヨー,牡,6,56.0,12.6,7.0,-4.0,西,11
2012/10/20,富士S(G3),晴,18,良,False,1,1,ダンツホウテイ,牡,7,56.0,116.4,15.0,-10.0,西,12
2012/10/20,富士S(G3),晴,18,良,False,3,5,サトノタイガー,牡,4,56.0,38.8,12.0,4.0,東,13
2012/10/20,富士S(G3),晴,18,良,False,7,15,フラガラッハ,牡,5,57.0,7.3,4.0,14.0,西,14
2012/10/20,富士S(G3),晴,18,良,False,8,16,ミキノバンジョー,牡,5,56.0,41.3,13.0,-8.0,西,15
2012/10/20,富士S(G3),晴,18,良,False,1,2,ダンスフォーウィン,セ,9,56.0,373.2,18.0,0.0,東,16
2012/10/20,富士S(G3),晴,18,良,False,6,12,モルトグランデ,牡,8,56.0,332.9,17.0,14.0,東,17
2012/10/20,富士S(G3),晴,18,良,False,2,4,ツクバホクトオー,牡,6,56.0,153.5,16.0,-16.0,東,18
1999/02/07,東京新聞杯(G3),晴,16,良,False,6,11,キングヘイロー,牡,5,57.0,2.1,1.0,2.0,西,1
1999/02/07,東京新聞杯(G3),晴,16,良,False,1,2,ケイワンバイキング,セ,7,57.0,3.6,2.0,0.0,東,2
1999/02/07,東京新聞杯(G3),晴,16,良,False,8,16,シンボリフェザード,セ,7,56.0,10.4,3.0,6.0,東,3
1999/02/07,東京新聞杯(G3),晴,16,良,False,4,7,トップパシフィック,牡,5,54.0,12.9,6.0,0.0,東,4
1999/02/07,東京新聞杯(G3),晴,16,良,False,3,6,ロードアックス,牡,5,54.0,12.9,5.0,2.0,東,5
1999/02/07,東京新聞杯(G3),晴,16,良,False,8,15,プレストシンボリ,セ,8,58.0,11.7,4.0,2.0,東,6
1999/02/07,東京新聞杯(G3),晴,16,良,False,6,12,エイシンガイモン,牡,7,57.0,15.0,7.0,4.0,西,7
1999/02/07,東京新聞杯(G3),晴,16,良,False,5,10,マイネルマックス,牡,6,57.0,26.6,9.0,0.0,西,8
1999/02/07,東京新聞杯(G3),晴,16,良,False,7,13,ベルウイナー,牡,8,56.0,235.3,13.0,-2.0,東,9
1999/02/07,東京新聞杯(G3),晴,16,良,False,7,14,アマロ,牡,5,54.0,24.6,8.0,0.0,西,10
1999/02/07,東京新聞杯(G3),晴,16,良,False,4,8,ロバノパンヤ,牡,5,54.0,155.4,11.0,-2.0,西,11
1999/02/07,東京新聞杯(G3),晴,16,良,False,3,5,センタームービング,牡,8,56.0,230.8,12.0,10.0,西,12
1999/02/07,東京新聞杯(G3),晴,16,良,False,1,1,マウンテンストーン,牡,7,56.0,285.5,15.0,12.0,東,13
1999/02/07,東京新聞杯(G3),晴,16,良,False,5,9,ザフォリア,牡,7,55.0,70.9,10.0,-4.0,西,14
1999/02/07,東京新聞杯(G3),晴,16,良,False,2,4,メイショウヨシイエ,牡,9,56.0,360.5,16.0,-2.0,西,15
1999/02/07,東京新聞杯(G3),晴,16,良,False,2,3,ユウセンショウ,牡,8,58.0,268.8,14.0,-8.0,西,16
2013/05/05,NHKマイルC(G1),晴,18,良,False,4,8,マイネルホウオウ,牡,3,57.0,34.3,10.0,0.0,東,1
2013/05/05,NHKマイルC(G1),晴,18,良,False,8,17,インパルスヒーロー,牡,3,57.0,14.2,6.0,-4.0,東,2
2013/05/05,NHKマイルC(G1),晴,18,良,False,6,12,フラムドグロワール,牡,3,57.0,29.6,8.0,-10.0,東,3
2013/05/05,NHKマイルC(G1),晴,18,良,False,3,6,レッドアリオン,牡,3,57.0,6.9,3.0,2.0,西,4
2013/05/05,NHKマイルC(G1),晴,18,良,False,5,10,ガイヤースヴェルト,牡,3,57.0,5.2,2.0,-2.0,東,5
2013/05/05,NHKマイルC(G1),晴,18,良,False,7,13,シャイニープリンス,牡,3,57.0,42.1,11.0,-2.0,東,6
2013/05/05,NHKマイルC(G1),晴,18,良,False,7,15,エーシントップ,牡,3,57.0,2.9,1.0,4.0,西,7
2013/05/05,NHKマイルC(G1),晴,18,良,False,5,9,コパノリチャード,牡,3,57.0,7.0,4.0,0.0,西,8
2013/05/05,NHKマイルC(G1),晴,18,良,False,6,11,カシノピカチュウ,牡,3,57.0,47.6,12.0,-6.0,西,9
2013/05/05,NHKマイルC(G1),晴,18,良,False,3,5,ディアセルヴィス,牡,3,57.0,310.7,18.0,-2.0,東,10
2013/05/05,NHKマイルC(G1),晴,18,良,False,4,7,ゴットフリート,牡,3,57.0,7.8,5.0,4.0,東,11
2013/05/05,NHKマイルC(G1),晴,18,良,False,2,3,ストーミングスター,牡,3,57.0,21.9,7.0,0.0,東,12
2013/05/05,NHKマイルC(G1),晴,18,良,False,8,16,サトノネプチューン,牡,3,57.0,118.2,16.0,-6.0,東,13
2013/05/05,NHKマイルC(G1),晴,18,良,False,8,18,モグモグパクパク,牡,3,57.0,92.3,14.0,-8.0,東,14
2013/05/05,NHKマイルC(G1),晴,18,良,False,1,1,アットウィル,牡,3,57.0,97.3,15.0,4.0,西,15
2013/05/05,NHKマイルC(G1),晴,18,良,False,1,2,ザラストロ,牡,3,57.0,71.5,13.0,0.0,東,16
2013/05/05,NHKマイルC(G1),晴,18,良,False,2,4,マイネルエテルネル,牡,3,57.0,296.5,17.0,6.0,西,17
2013/05/05,NHKマイルC(G1),晴,18,良,False,7,14,ローガンサファイア,牝,3,55.0,30.4,9.0,0.0,西,18
2014/11/30,キャピタルS(OP),曇,16,良,False,2,4,シェルビー,牡,5,56.0,8.8,5.0,4.0,西,1
2014/11/30,キャピタルS(OP),曇,16,良,False,5,10,ロサギガンティア,牡,3,57.0,3.5,1.0,4.0,東,2
2014/11/30,キャピタルS(OP),曇,16,良,False,8,16,エールブリーズ,牡,4,56.0,16.7,7.0,0.0,西,3
2014/11/30,キャピタルS(OP),曇,16,良,False,8,15,シャイニープリンス,牡,4,56.0,5.6,2.0,2.0,東,4
2014/11/30,キャピタルS(OP),曇,16,良,False,3,5,マイネルメリエンダ,牡,3,55.0,18.6,8.0,0.0,東,5
2014/11/30,キャピタルS(OP),曇,16,良,False,3,6,リアルインパクト,牡,6,58.0,8.4,4.0,18.0,東,6
2014/11/30,キャピタルS(OP),曇,16,良,False,4,8,コスモソーンパーク,牡,6,56.0,35.5,12.0,2.0,東,7
2014/11/30,キャピタルS(OP),曇,16,良,False,6,11,アーデント,牡,5,56.0,33.0,11.0,2.0,東,8
2014/11/30,キャピタルS(OP),曇,16,良,False,7,13,キングズオブザサン,牡,3,55.0,7.0,3.0,4.0,西,9
2014/11/30,キャピタルS(OP),曇,16,良,False,1,2,クラリティシチー,牡,3,55.0,10.3,6.0,-4.0,東,10
2014/11/30,キャピタルS(OP),曇,16,良,False,6,12,トーセンレーヴ,牡,6,56.0,26.9,10.0,4.0,西,11
2014/11/30,キャピタルS(OP),曇,16,良,False,5,9,カネトシディオス,牡,7,56.0,193.0,16.0,-14.0,西,12
2014/11/30,キャピタルS(OP),曇,16,良,False,7,14,タガノブルグ,牡,3,55.0,48.7,14.0,-4.0,西,13
2014/11/30,キャピタルS(OP),曇,16,良,False,1,1,ランリョウオー,セ,7,56.0,46.7,13.0,-2.0,西,14
2014/11/30,キャピタルS(OP),曇,16,良,False,2,3,レオアクティブ,牡,5,56.0,123.6,15.0,20.0,東,15
2014/11/30,キャピタルS(OP),曇,16,良,False,4,7,ヒストリカル,牡,5,56.0,19.3,9.0,-8.0,西,16
2016/10/22,富士S(G3),曇,11,良,False,3,3,ヤングマンパワー,牡,4,57.0,5.6,3.0,-2.0,東,1
2016/10/22,富士S(G3),曇,11,良,False,4,4,イスラボニータ,牡,5,58.0,6.9,4.0,6.0,東,2
2016/10/22,富士S(G3),曇,11,良,False,2,2,ダノンプラチナ,牡,4,57.0,5.2,2.0,10.0,東,3
2016/10/22,富士S(G3),曇,11,良,False,6,6,マイネルアウラート,牡,5,56.0,127.2,11.0,6.0,東,4
2016/10/22,富士S(G3),曇,11,良,False,7,8,ガリバルディ,牡,5,57.0,15.1,6.0,-2.0,西,5
2016/10/22,富士S(G3),曇,11,良,False,1,1,ブラックムーン,牡,4,56.0,24.1,7.0,6.0,西,6
2016/10/22,富士S(G3),曇,11,良,False,8,10,ブラックスピネル,牡,3,54.0,32.6,8.0,-2.0,西,7
2016/10/22,富士S(G3),曇,11,良,False,6,7,フルーキー,牡,6,57.0,9.2,5.0,16.0,西,8
2016/10/22,富士S(G3),曇,11,良,False,8,11,ロードクエスト,牡,3,55.0,2.1,1.0,0.0,東,9
2016/10/22,富士S(G3),曇,11,良,False,5,5,テイエムイナズマ,牡,6,56.0,112.4,10.0,6.0,西,10
2016/10/22,富士S(G3),曇,11,良,False,7,9,ミュゼエイリアン,牡,4,56.0,93.4,9.0,12.0,東,11
2007/11/23,キャピタルS(OP),晴,18,良,False,8,18,キンシャサノキセキ,牡,4,56.0,5.5,2.0,6.0,東,1
2007/11/23,キャピタルS(OP),晴,18,良,False,3,6,エアシェイディ,牡,6,56.0,2.0,1.0,2.0,東,2
2007/11/23,キャピタルS(OP),晴,18,良,False,6,12,マイネルスケルツィ,牡,4,57.0,16.1,5.0,10.0,東,3
2007/11/23,キャピタルS(OP),晴,18,良,False,6,11,シンボリグラン,牡,5,57.0,8.2,4.0,-6.0,東,4
2007/11/23,キャピタルS(OP),晴,18,良,False,7,14,ステキシンスケクン,牡,4,56.0,26.3,9.0,-6.0,西,5
2007/11/23,キャピタルS(OP),晴,18,良,False,4,8,ヴリル,牡,6,56.0,23.9,7.0,0.0,東,6
2007/11/23,キャピタルS(OP),晴,18,良,False,5,10,トウショウヴォイス,牡,5,56.0,24.0,8.0,6.0,東,7
2007/11/23,キャピタルS(OP),晴,18,良,False,3,5,ブラックカフェ,牡,7,56.0,51.5,10.0,6.0,東,8
2007/11/23,キャピタルS(OP),晴,18,良,False,1,2,グレイトジャーニー,牡,6,56.0,19.9,6.0,2.0,西,9
2007/11/23,キャピタルS(OP),晴,18,良,False,8,16,ダイワバンディット,牡,6,56.0,385.5,17.0,-2.0,東,10
2007/11/23,キャピタルS(OP),晴,18,良,False,7,13,ヨイチサウス,牡,6,56.0,296.7,16.0,-2.0,東,11
2007/11/23,キャピタルS(OP),晴,18,良,False,4,7,マイネルハーティー,牡,5,57.0,103.3,12.0,0.0,西,12
2007/11/23,キャピタルS(OP),晴,18,良,False,1,1,ニシノデュー,牡,6,56.0,102.9,11.0,-12.0,西,13
2007/11/23,キャピタルS(OP),晴,18,良,False,2,4,ハッピートゥモロー,牡,7,56.0,288.0,15.0,0.0,西,14
2007/11/23,キャピタルS(OP),晴,18,良,False,7,15,フジサイレンス,牡,7,56.0,164.2,14.0,4.0,東,15
2007/11/23,キャピタルS(OP),晴,18,良,False,2,3,グランリーオ,牡,7,56.0,494.4,18.0,6.0,東,16
2007/11/23,キャピタルS(OP),晴,18,良,False,5,9,トウカイオスカー,牝,3,53.0,7.0,3.0,-4.0,東,17
2007/11/23,キャピタルS(OP),晴,18,良,False,8,17,ロードアルティマ,牡,7,56.0,115.2,13.0,8.0,西,18
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,3,6,フォーエバーモア,牝,3,54.0,1.8,1.0,0.0,東,1
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,1,2,マジックタイム,牝,3,54.0,5.9,3.0,12.0,東,2
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,7,14,ニシノアカツキ,牝,3,54.0,15.6,5.0,-2.0,東,3
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,2,4,プレミアステイタス,牝,3,54.0,90.3,11.0,-6.0,東,4
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,8,16,デルマサリーチャン,牝,3,54.0,176.5,14.0,2.0,東,5
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,7,13,セレナビアンカ,牝,3,54.0,65.4,10.0,-2.0,東,6
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,4,7,グリサージュ,牝,3,54.0,34.1,7.0,-4.0,東,7
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,5,10,ダイワソフィー,牝,3,54.0,96.3,12.0,6.0,東,8
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,4,8,タイセイティグレス,牝,3,54.0,51.2,9.0,2.0,東,9
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,1,1,シュヴァリエ,牝,3,54.0,148.2,13.0,-4.0,西,10
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,2,3,サクラパリュール,牝,3,54.0,29.1,6.0,-2.0,東,11
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,8,15,ラインハーディー,牝,3,54.0,37.1,8.0,0.0,東,12
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,5,9,フリュクティドール,牝,3,54.0,208.9,15.0,0.0,東,13
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,6,12,デルフィーノ,牝,3,54.0,5.3,2.0,-10.0,東,14
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,6,11,カノーロ,牝,3,54.0,9.2,4.0,0.0,東,15
2014/02/18,デイリー杯クイーンC(G3),晴,15,稍,True,3,5,ツクバアスナロ,牝,3,54.0,,,-6.0,東,除
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,6,12,ホエールキャプチャ,牝,4,55.0,7.2,4.0,0.0,東,1
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,8,16,ドナウブルー,牝,4,55.0,14.0,7.0,12.0,西,2
